"species","family","class","included_in_analysis"
"Anolis_macrophallus","Dactyloidae","Reptilia",TRUE
"Anolis_maculigula","Dactyloidae","Reptilia",TRUE
"Anolis_maculiventris","Dactyloidae","Reptilia",TRUE
"Anolis_marcanoi","Dactyloidae","Reptilia",TRUE
"Anolis_mariarum","Dactyloidae","Reptilia",TRUE
"Anolis_marmoratus","Dactyloidae","Reptilia",FALSE
"Anolis_marron","Dactyloidae","Reptilia",TRUE
"Anolis_marsupialis","Dactyloidae","Reptilia",FALSE
"Anolis_matudai","Dactyloidae","Reptilia",TRUE
"Anolis_medemi","Dactyloidae","Reptilia",TRUE
"Anolis_megalopithecus","Dactyloidae","Reptilia",TRUE
"Anolis_megapholidotus","Dactyloidae","Reptilia",TRUE
"Anolis_menta","Dactyloidae","Reptilia",TRUE
"Anolis_meridionalis","Dactyloidae","Reptilia",TRUE
"Anolis_mestrei","Dactyloidae","Reptilia",TRUE
"Anolis_microlepidotus","Dactyloidae","Reptilia",TRUE
"Anolis_microtus","Dactyloidae","Reptilia",FALSE
"Anolis_milleri","Dactyloidae","Reptilia",TRUE
"Anolis_mirus","Dactyloidae","Reptilia",TRUE
"Anolis_monensis","Dactyloidae","Reptilia",FALSE
"Anolis_monticola","Dactyloidae","Reptilia",TRUE
"Anolis_morazani","Dactyloidae","Reptilia",TRUE
"Anolis_muralla","Dactyloidae","Reptilia",TRUE
"Anolis_nasofrontalis","Dactyloidae","Reptilia",TRUE
"Anolis_naufragus","Dactyloidae","Reptilia",TRUE
"Anolis_neblininus","Dactyloidae","Reptilia",TRUE
"Anolis_nebuloides","Dactyloidae","Reptilia",TRUE
"Anolis_nebulosus","Dactyloidae","Reptilia",TRUE
"Anolis_nelsoni","Dactyloidae","Reptilia",FALSE
"Anolis_nicefori","Dactyloidae","Reptilia",TRUE
"Anolis_nigrolineatus","Dactyloidae","Reptilia",TRUE
"Anolis_noblei","Dactyloidae","Reptilia",TRUE
"Anolis_notopholis","Dactyloidae","Reptilia",TRUE
"Anolis_nubilis","Dactyloidae","Reptilia",FALSE
"Anolis_occultus","Dactyloidae","Reptilia",FALSE
"Anolis_ocelloscapularis","Dactyloidae","Reptilia",FALSE
"Anolis_oculatus","Dactyloidae","Reptilia",FALSE
"Anolis_olssoni","Dactyloidae","Reptilia",TRUE
"Anolis_omiltemanus","Dactyloidae","Reptilia",TRUE
"Anolis_onca","Dactyloidae","Reptilia",FALSE
"Anolis_opalinus","Dactyloidae","Reptilia",TRUE
"Anolis_ophiolepis","Dactyloidae","Reptilia",TRUE
"Anolis_oporinus","Dactyloidae","Reptilia",TRUE
"Anolis_orcesi","Dactyloidae","Reptilia",TRUE
"Anolis_ortonii","Dactyloidae","Reptilia",TRUE
"Anolis_otongae","Dactyloidae","Reptilia",TRUE
"Anolis_oxylophus","Dactyloidae","Reptilia",TRUE
"Anolis_pachypus","Dactyloidae","Reptilia",FALSE
"Anolis_paravertebralis","Dactyloidae","Reptilia",TRUE
"Anolis_parilis","Dactyloidae","Reptilia",TRUE
"Anolis_parvicirculatus","Dactyloidae","Reptilia",TRUE
"Anolis_paternus","Dactyloidae","Reptilia",TRUE
"Anolis_pecuarius","Dactyloidae","Reptilia",FALSE
"Anolis_pentaprion","Dactyloidae","Reptilia",TRUE
"Anolis_peraccae","Dactyloidae","Reptilia",TRUE
"Anolis_petersii","Dactyloidae","Reptilia",TRUE
"Anolis_peynadoi","Dactyloidae","Reptilia",FALSE
"Anolis_philopunctatus","Dactyloidae","Reptilia",TRUE
"Anolis_phyllorhinus","Dactyloidae","Reptilia",TRUE
"Anolis_pigmaequestris","Dactyloidae","Reptilia",TRUE
"Anolis_pijolensis","Dactyloidae","Reptilia",FALSE
"Anolis_pinchoti","Dactyloidae","Reptilia",FALSE
"Anolis_placidus","Dactyloidae","Reptilia",TRUE
"Anolis_planiceps","Dactyloidae","Reptilia",TRUE
"Anolis_podocarpus","Dactyloidae","Reptilia",TRUE
"Anolis_poecilopus","Dactyloidae","Reptilia",FALSE
"Anolis_poei","Dactyloidae","Reptilia",TRUE
"Anolis_pogus","Dactyloidae","Reptilia",FALSE
"Anolis_polylepis","Dactyloidae","Reptilia",TRUE
"Anolis_polyrhachis","Dactyloidae","Reptilia",FALSE
"Anolis_poncensis","Dactyloidae","Reptilia",FALSE
"Anolis_porcus","Dactyloidae","Reptilia",FALSE
"Anolis_prasinorius","Dactyloidae","Reptilia",FALSE
"Anolis_princeps","Dactyloidae","Reptilia",TRUE
"Anolis_proboscis","Dactyloidae","Reptilia",TRUE
"Anolis_propinquus","Dactyloidae","Reptilia",FALSE
"Anolis_pseudopachypus","Dactyloidae","Reptilia",TRUE
"Anolis_pseudotigrinus","Dactyloidae","Reptilia",TRUE
"Anolis_pulchellus","Dactyloidae","Reptilia",FALSE
"Anolis_pumilus","Dactyloidae","Reptilia",FALSE
"Anolis_punctatus","Dactyloidae","Reptilia",TRUE
"Anolis_purpurescens","Dactyloidae","Reptilia",TRUE
"Anolis_purpurgularis","Dactyloidae","Reptilia",FALSE
"Anolis_pygmaeus","Dactyloidae","Reptilia",TRUE
"Anolis_quadriocellifer","Dactyloidae","Reptilia",FALSE
"Anolis_quaggulus","Dactyloidae","Reptilia",TRUE
"Anolis_quercorum","Dactyloidae","Reptilia",FALSE
"Anolis_reconditus","Dactyloidae","Reptilia",FALSE
"Anolis_rejectus","Dactyloidae","Reptilia",TRUE
"Anolis_ricordii","Dactyloidae","Reptilia",TRUE
"Anolis_rimarum","Dactyloidae","Reptilia",TRUE
"Anolis_rivalis","Dactyloidae","Reptilia",TRUE
"Anolis_roatanensis","Dactyloidae","Reptilia",TRUE
"Anolis_rodriguezii","Dactyloidae","Reptilia",FALSE
"Anolis_roosevelti","Dactyloidae","Reptilia",FALSE
"Anolis_roquet","Dactyloidae","Reptilia",FALSE
"Anolis_rubribarbaris","Dactyloidae","Reptilia",TRUE
"Anolis_rubribarbus","Dactyloidae","Reptilia",FALSE
"Anolis_ruibali","Dactyloidae","Reptilia",TRUE
"Anolis_ruizii","Dactyloidae","Reptilia",TRUE
"Anolis_rupinae","Dactyloidae","Reptilia",TRUE
"Anolis_sabanus","Dactyloidae","Reptilia",FALSE
"Anolis_salvini","Dactyloidae","Reptilia",TRUE
"Anolis_santamartae","Dactyloidae","Reptilia",TRUE
"Anolis_scapularis","Dactyloidae","Reptilia",TRUE
"Anolis_schiedii","Dactyloidae","Reptilia",TRUE
"Anolis_schmidti","Dactyloidae","Reptilia",FALSE
"Anolis_schwartzi","Dactyloidae","Reptilia",FALSE
"Anolis_scriptus","Dactyloidae","Reptilia",FALSE
"Anolis_scypheus","Dactyloidae","Reptilia",TRUE
"Anolis_semilineatus","Dactyloidae","Reptilia",TRUE
"Anolis_sericeus","Dactyloidae","Reptilia",FALSE
"Anolis_serranoi","Dactyloidae","Reptilia",TRUE
"Anolis_sheplani","Dactyloidae","Reptilia",TRUE
"Anolis_shrevei","Dactyloidae","Reptilia",TRUE
"Anolis_sierramaestrae","Dactyloidae","Reptilia",TRUE
"Anolis_simmonsi","Dactyloidae","Reptilia",FALSE
"Anolis_singularis","Dactyloidae","Reptilia",TRUE
"Anolis_smallwoodi","Dactyloidae","Reptilia",TRUE
"Anolis_sminthus","Dactyloidae","Reptilia",FALSE
"Anolis_soinii","Dactyloidae","Reptilia",TRUE
"Anolis_solitarius","Dactyloidae","Reptilia",TRUE
"Anolis_spectrum","Dactyloidae","Reptilia",TRUE
"Anolis_squamulatus","Dactyloidae","Reptilia",TRUE
"Anolis_strahmi","Dactyloidae","Reptilia",TRUE
"Anolis_stratulus","Dactyloidae","Reptilia",FALSE
"Anolis_subocularis","Dactyloidae","Reptilia",FALSE
"Anolis_sulcifrons","Dactyloidae","Reptilia",TRUE
"Anolis_tandai","Dactyloidae","Reptilia",TRUE
"Anolis_taylori","Dactyloidae","Reptilia",TRUE
"Anolis_tenorioensis","Dactyloidae","Reptilia",TRUE
"Anolis_terraealtae","Dactyloidae","Reptilia",FALSE
"Anolis_terueli","Dactyloidae","Reptilia",TRUE
"Anolis_tetarii","Dactyloidae","Reptilia",TRUE
"Anolis_tigrinus","Dactyloidae","Reptilia",TRUE
"Anolis_toldo","Dactyloidae","Reptilia",TRUE
"Anolis_tolimensis","Dactyloidae","Reptilia",TRUE
"Anolis_trachyderma","Dactyloidae","Reptilia",TRUE
"Anolis_transversalis","Dactyloidae","Reptilia",TRUE
"Anolis_tropidogaster","Dactyloidae","Reptilia",FALSE
"Anolis_tropidolepis","Dactyloidae","Reptilia",TRUE
"Anolis_tropidonotus","Dactyloidae","Reptilia",FALSE
"Anolis_umbrivagus","Dactyloidae","Reptilia",TRUE
"Anolis_uniformis","Dactyloidae","Reptilia",FALSE
"Anolis_unilobatus","Dactyloidae","Reptilia",TRUE
"Anolis_utilensis","Dactyloidae","Reptilia",FALSE
"Anolis_valencienni","Dactyloidae","Reptilia",TRUE
"Anolis_vanidicus","Dactyloidae","Reptilia",TRUE
"Anolis_vanzolinii","Dactyloidae","Reptilia",TRUE
"Anolis_vaupesianus","Dactyloidae","Reptilia",TRUE
"Anolis_ventrimaculatus","Dactyloidae","Reptilia",TRUE
"Anolis_vermiculatus","Dibamidae","Reptilia",TRUE
"Anolis_vescus","Dipsadidae","Reptilia",TRUE
"Anolis_vicarius","Eublepharidae","Reptilia",TRUE
"Anolis_villai","Eublepharidae","Reptilia",FALSE
"Anolis_viridius","Dactyloidae","Reptilia",FALSE
"Anolis_vittigerus","Eublepharidae","Reptilia",TRUE
"Anolis_wampuensis","Eublepharidae","Reptilia",TRUE
"Anolis_websteri","Eublepharidae","Reptilia",TRUE
"Anolis_wellbornae","Eublepharidae","Reptilia",TRUE
"Anolis_wermuthi","Eublepharidae","Reptilia",TRUE
"Anolis_whitemani","Eublepharidae","Reptilia",TRUE
"Anolis_williamsmittermeierorum","Gekkonidae","Reptilia",TRUE
"Anolis_woodi","Gekkonidae","Reptilia",TRUE
"Anolis_yoroensis","Gekkonidae","Reptilia",TRUE
"Anolis_zeus","Gekkonidae","Reptilia",FALSE
"Anomalepis_aspinosus","Gekkonidae","Reptilia",FALSE
"Anomalepis_colombia","Gekkonidae","Reptilia",FALSE
"Anomalepis_flavapices","Gekkonidae","Reptilia",FALSE
"Anomalepis_mexicanus","Gymnophthalmidae","Reptilia",FALSE
"Anotosaura_collaris","Gymnophthalmidae","Reptilia",FALSE
"Anotosaura_vanzolinia","Gymnophthalmidae","Reptilia",FALSE
"Apalone_ferox","Trionychidae","Reptilia",TRUE
"Apalone_mutica","Trionychidae","Reptilia",TRUE
"Apalone_spinifera","Trionychidae","Reptilia",TRUE
"Apostolepis_albicollaris","Gymnophthalmidae","Reptilia",TRUE
"Apostolepis_ambiniger","Gymnophthalmidae","Reptilia",TRUE
"Apostolepis_ammodites","Gymnophthalmidae","Reptilia",TRUE
"Apostolepis_arenaria","Gymnophthalmidae","Reptilia",TRUE
"Apostolepis_assimilis","Gymnophthalmidae","Reptilia",TRUE
"Apostolepis_breviceps","Gymnophthalmidae","Reptilia",TRUE
"Apostolepis_cearensis","Gymnophthalmidae","Reptilia",TRUE
"Apostolepis_cerradoensis","Gymnophthalmidae","Reptilia",TRUE
"Apostolepis_christineae","Gymnophthalmidae","Reptilia",TRUE
"Apostolepis_dimidiata","Gymnophthalmidae","Reptilia",TRUE
"Apostolepis_dorbignyi","Gymnophthalmidae","Reptilia",TRUE
"Apostolepis_flavotorquata","Gymnophthalmidae","Reptilia",TRUE
"Apostolepis_gaboi","Gymnophthalmidae","Reptilia",TRUE
"Apostolepis_goiasensis","Gymnophthalmidae","Reptilia",TRUE
"Apostolepis_intermedia","Gymnophthalmidae","Reptilia",TRUE
"Apostolepis_lineata","Gymnophthalmidae","Reptilia",FALSE
"Apostolepis_longicaudata","Gymnophthalmidae","Reptilia",TRUE
"Apostolepis_multicincta","Gymnophthalmidae","Reptilia",TRUE
"Apostolepis_nelsonjorgei","Gymnophthalmidae","Reptilia",TRUE
"Apostolepis_niceforoi","Gymnophthalmidae","Reptilia",TRUE
"Apostolepis_nigrolineatus","Gymnophthalmidae","Reptilia",FALSE
"Apostolepis_nigroterminata","Gymnophthalmidae","Reptilia",TRUE
"Apostolepis_phillipsae","Gymnophthalmidae","Reptilia",TRUE
"Apostolepis_polylepis","Gymnophthalmidae","Reptilia",TRUE
"Apostolepis_quirogai","Gymnophthalmidae","Reptilia",TRUE
"Apostolepis_serrana","Gymnophthalmidae","Reptilia",TRUE
"Apostolepis_striata","Gymnophthalmidae","Reptilia",TRUE
"Apostolepis_tenuis","Gymnophthalmidae","Reptilia",TRUE
"Apostolepis_vittata","Gymnophthalmidae","Reptilia",TRUE
"Aristelliger_barbouri","Gymnophthalmidae","Reptilia",FALSE
"Aristelliger_cochranae","Gymnophthalmidae","Reptilia",FALSE
"Aristelliger_expectatus","Gymnophthalmidae","Reptilia",TRUE
"Aristelliger_georgeensis","Gymnophthalmidae","Reptilia",FALSE
"Aristelliger_hechti","Gymnophthalmidae","Reptilia",FALSE
"Aristelliger_lar","Gymnophthalmidae","Reptilia",TRUE
"Aristelliger_praesignis","Gymnophthalmidae","Reptilia",TRUE
"Aristelliger_reyesi","Gymnophthalmidae","Reptilia",FALSE
"Arizona_elegans","Gymnophthalmidae","Reptilia",TRUE
"Arizona_pacata","Gymnophthalmidae","Reptilia",FALSE
"Arrhyton_ainictum","Gymnophthalmidae","Reptilia",TRUE
"Arrhyton_dolichura","Gymnophthalmidae","Reptilia",FALSE
"Arrhyton_procerum","Gymnophthalmidae","Reptilia",TRUE
"Arrhyton_redimitum","Gymnophthalmidae","Reptilia",TRUE
"Arrhyton_supernum","Gymnophthalmidae","Reptilia",TRUE
"Arrhyton_taeniatum","Gymnophthalmidae","Reptilia",TRUE
"Arrhyton_tanyplectum","Gymnophthalmidae","Reptilia",TRUE
"Arrhyton_vittatum","Gymnophthalmidae","Reptilia",TRUE
"Arthrosaura_guianensis","Gymnophthalmidae","Reptilia",TRUE
"Arthrosaura_hoogmoedi","Gymnophthalmidae","Reptilia",TRUE
"Arthrosaura_kockii","Gymnophthalmidae","Reptilia",TRUE
"Arthrosaura_montigena","Gymnophthalmidae","Reptilia",TRUE
"Arthrosaura_reticulata","Gymnophthalmidae","Reptilia",TRUE
"Arthrosaura_synaptolepis","Gymnophthalmidae","Reptilia",TRUE
"Arthrosaura_testigensis","Gymnophthalmidae","Reptilia",TRUE
"Arthrosaura_tyleri","Gymnophthalmidae","Reptilia",TRUE
"Arthrosaura_versteegii","Gymnophthalmidae","Reptilia",TRUE
"Aspidoscelis_angusticeps","Gymnophthalmidae","Reptilia",TRUE
"Aspidoscelis_arizonae","Gymnophthalmidae","Reptilia",FALSE
"Aspidoscelis_bacatus","Gymnophthalmidae","Reptilia",FALSE
"Aspidoscelis_burti","Gymnophthalmidae","Reptilia",TRUE
"Aspidoscelis_calidipes","Gymnophthalmidae","Reptilia",TRUE
"Aspidoscelis_canus","Gymnophthalmidae","Reptilia",FALSE
"Aspidoscelis_carmenensis","Gymnophthalmidae","Reptilia",FALSE
"Aspidoscelis_catalinensis","Gymnophthalmidae","Reptilia",FALSE
"Aspidoscelis_celeripes","Gymnophthalmidae","Reptilia",FALSE
"Aspidoscelis_ceralbensis","Gymnophthalmidae","Reptilia",FALSE
"Aspidoscelis_communis","Gymnophthalmidae","Reptilia",TRUE
"Aspidoscelis_costatus","Gymnophthalmidae","Reptilia",FALSE
"Aspidoscelis_cozumela","Gymnophthalmidae","Reptilia",FALSE
"Aspidoscelis_danheimae","Gymnophthalmidae","Reptilia",TRUE
"Aspidoscelis_deppei","Gymnophthalmidae","Reptilia",TRUE
"Aspidoscelis_deppii","Teiidae","Reptilia",FALSE
"Aspidoscelis_dixoni","Gymnophthalmidae","Reptilia",FALSE
"Aspidoscelis_espiritensis","Gymnophthalmidae","Reptilia",FALSE
"Aspidoscelis_exsanguis","Gymnophthalmidae","Reptilia",TRUE
"Aspidoscelis_flagellicauda","Gymnophthalmidae","Reptilia",TRUE
"Aspidoscelis_franciscensis","Gymnophthalmidae","Reptilia",FALSE
"Aspidoscelis_gularis","Gymnophthalmidae","Reptilia",TRUE
"Aspidoscelis_guttata","Gymnophthalmidae","Reptilia",TRUE
"Aspidoscelis_gypsi","Gymnophthalmidae","Reptilia",FALSE
"Aspidoscelis_hyperythra","Gymnophthalmidae","Reptilia",TRUE
"Aspidoscelis_inornata","Gymnophthalmidae","Reptilia",TRUE
"Aspidoscelis_labialis","Gymnophthalmidae","Reptilia",TRUE
"Aspidoscelis_laredoensis","Gymnophthalmidae","Reptilia",TRUE
"Aspidoscelis_lineattissima","Gymnophthalmidae","Reptilia",TRUE
"Aspidoscelis_martyris","Gymnophthalmidae","Reptilia",FALSE
"Aspidoscelis_maslini","Gymnophthalmidae","Reptilia",TRUE
"Aspidoscelis_mexicana","Gymnophthalmidae","Reptilia",TRUE
"Aspidoscelis_motaguae","Gymnophthalmidae","Reptilia",TRUE
"Aspidoscelis_neomexicana","Gymnophthalmidae","Reptilia",TRUE
"Aspidoscelis_neotesselata","Gymnophthalmidae","Reptilia",TRUE
"Aspidoscelis_opatae","Gymnophthalmidae","Reptilia",TRUE
"Aspidoscelis_pai","Gymnophthalmidae","Reptilia",TRUE
"Aspidoscelis_parvisocia","Gymnophthalmidae","Reptilia",TRUE
"Aspidoscelis_pictus","Gymnophthalmidae","Reptilia",FALSE
"Aspidoscelis_rodecki","Gymnophthalmidae","Reptilia",TRUE
"Aspidoscelis_sacki","Gymnophthalmidae","Reptilia",FALSE
"Aspidoscelis_septemvittata","Gymnophthalmidae","Reptilia",FALSE
"Aspidoscelis_sexlineata","Gymnophthalmidae","Reptilia",TRUE
"Aspidoscelis_sonorae","Gymnophthalmidae","Reptilia",TRUE
"Aspidoscelis_tesselata","Gymnophthalmidae","Reptilia",TRUE
"Aspidoscelis_tigris","Gymnophthalmidae","Reptilia",TRUE
"Aspidoscelis_uniparens","Gymnophthalmidae","Reptilia",TRUE
"Aspidoscelis_velox","Gymnophthalmidae","Reptilia",TRUE
"Aspronema_cochabambae","Gymnophthalmidae","Reptilia",TRUE
"Aspronema_dorsovittata","Gymnophthalmidae","Reptilia",FALSE
"Atractus_albuquerquei","Gymnophthalmidae","Reptilia",TRUE
"Atractus_alphonsehogei","Gymnophthalmidae","Reptilia",TRUE
"Atractus_altagratiae","Gymnophthalmidae","Reptilia",TRUE
"Atractus_apophis","Gymnophthalmidae","Reptilia",TRUE
"Atractus_arangoi","Gymnophthalmidae","Reptilia",TRUE
"Atractus_atratus","Gymnophthalmidae","Reptilia",TRUE
"Atractus_avernus","Gymnophthalmidae","Reptilia",TRUE
"Atractus_ayeush","Gymnophthalmidae","Reptilia",FALSE
"Atractus_badius","Gymnophthalmidae","Reptilia",TRUE
"Atractus_balzani","Gymnophthalmidae","Reptilia",TRUE
"Atractus_biseriatus","Gymnophthalmidae","Reptilia",TRUE
"Atractus_bocki","Gymnophthalmidae","Reptilia",TRUE
"Atractus_bocourti","Gymnophthalmidae","Reptilia",TRUE
"Atractus_boettgeri","Gymnophthalmidae","Reptilia",TRUE
"Atractus_boulengerii","Gymnophthalmidae","Reptilia",TRUE
"Atractus_caete","Gymnophthalmidae","Reptilia",TRUE
"Atractus_carrioni","Gymnophthalmidae","Reptilia",TRUE
"Atractus_caxiuana","Gymnophthalmidae","Reptilia",TRUE
"Atractus_charitoae","Gymnophthalmidae","Reptilia",TRUE
"Atractus_chthonius","Gymnophthalmidae","Reptilia",TRUE
"Atractus_clarki","Gymnophthalmidae","Reptilia",TRUE
"Atractus_crassicaudatus","Gymnophthalmidae","Reptilia",TRUE
"Atractus_darienensis","Gymnophthalmidae","Reptilia",TRUE
"Atractus_depressiocellus","Gymnophthalmidae","Reptilia",TRUE
"Atractus_duboisi","Gymnophthalmidae","Reptilia",TRUE
"Atractus_duidensis","Gymnophthalmidae","Reptilia",TRUE
"Atractus_dunni","Gymnophthalmidae","Reptilia",TRUE
"Atractus_echidna","Gymnophthalmidae","Reptilia",TRUE
"Atractus_ecuadorensis","Gymnophthalmidae","Reptilia",TRUE
"Atractus_edioi","Gymnophthalmidae","Reptilia",TRUE
"Atractus_elaps","Gymnophthalmidae","Reptilia",TRUE
"Atractus_emigdioi","Gymnophthalmidae","Reptilia",TRUE
"Atractus_emmeli","Gymnophthalmidae","Reptilia",TRUE
"Atractus_eriki","Gymnophthalmidae","Reptilia",TRUE
"Atractus_favae","Gymnophthalmidae","Reptilia",TRUE
"Atractus_flammigerus","Gymnophthalmidae","Reptilia",TRUE
"Atractus_franciscopaivai","Gymnophthalmidae","Reptilia",TRUE
"Atractus_francoi","Gymnophthalmidae","Reptilia",TRUE
"Atractus_gaigeae","Gymnophthalmidae","Reptilia",TRUE
"Atractus_gigas","Gymnophthalmidae","Reptilia",TRUE
"Atractus_guentheri","Gymnophthalmidae","Reptilia",TRUE
"Atractus_heliobelluomini","Gymnophthalmidae","Reptilia",TRUE
"Atractus_hoogmoedi","Gymnophthalmidae","Reptilia",TRUE
"Atractus_hostilitractus","Gymnophthalmidae","Reptilia",TRUE
"Atractus_imperfectus","Gymnophthalmidae","Reptilia",TRUE
"Atractus_indistinctus","Gymnophthalmidae","Reptilia",TRUE
"Atractus_insipidus","Gymnophthalmidae","Reptilia",TRUE
"Atractus_iridescens","Gymnophthalmidae","Reptilia",TRUE
"Atractus_lancinii","Gymnophthalmidae","Reptilia",TRUE
"Atractus_lasallei","Gymnophthalmidae","Reptilia",TRUE
"Atractus_latifrons","Gymnophthalmidae","Reptilia",TRUE
"Atractus_lehmanni","Gymnophthalmidae","Reptilia",TRUE
"Atractus_limitaneus","Gymnophthalmidae","Reptilia",TRUE
"Atractus_loveridgei","Gymnophthalmidae","Reptilia",TRUE
"Atractus_macondo","Gymnophthalmidae","Reptilia",TRUE
"Atractus_maculatus","Gymnophthalmidae","Reptilia",TRUE
"Atractus_major","Gymnophthalmidae","Reptilia",TRUE
"Atractus_manizalesensis","Gymnophthalmidae","Reptilia",TRUE
"Atractus_mariselae","Gymnophthalmidae","Reptilia",TRUE
"Atractus_matthewi","Gymnophthalmidae","Reptilia",TRUE
"Atractus_medusa","Gymnophthalmidae","Reptilia",TRUE
"Atractus_melanogaster","Gymnophthalmidae","Reptilia",TRUE
"Atractus_melas","Gymnophthalmidae","Reptilia",TRUE
"Atractus_micheleae","Gymnophthalmidae","Reptilia",TRUE
"Atractus_microrhynchus","Gymnophthalmidae","Reptilia",TRUE
"Atractus_mijaresi","Gymnophthalmidae","Reptilia",TRUE
"Atractus_modestus","Gymnophthalmidae","Reptilia",TRUE
"Atractus_multicinctus","Gymnophthalmidae","Reptilia",TRUE
"Atractus_multidentatus","Gymnophthalmidae","Reptilia",TRUE
"Atractus_nasutus","Gymnophthalmidae","Reptilia",TRUE
"Atractus_natans","Gymnophthalmidae","Reptilia",TRUE
"Atractus_nicefori","Gymnophthalmidae","Reptilia",TRUE
"Atractus_nigricaudus","Gymnophthalmidae","Reptilia",TRUE
"Atractus_nigriventris","Gymnophthalmidae","Reptilia",TRUE
"Atractus_obesus","Gymnophthalmidae","Reptilia",TRUE
"Atractus_obtusirostris","Gymnophthalmidae","Reptilia",TRUE
"Atractus_occidentalis","Gymnophthalmidae","Reptilia",TRUE
"Atractus_occipitoalbus","Gymnophthalmidae","Reptilia",TRUE
"Atractus_ochrosetrus","Gymnophthalmidae","Reptilia",TRUE
"Atractus_oculotemporalis","Gymnophthalmidae","Reptilia",TRUE
"Atractus_orcesi","Gymnophthalmidae","Reptilia",TRUE
"Atractus_paisa","Gymnophthalmidae","Reptilia",TRUE
"Atractus_pamplonensis","Gymnophthalmidae","Reptilia",TRUE
"Atractus_pantostictus","Gymnophthalmidae","Reptilia",TRUE
"Atractus_paraguayensis","Gymnophthalmidae","Reptilia",TRUE
"Atractus_paravertebralis","Gymnophthalmidae","Reptilia",TRUE
"Atractus_paucidens","Gymnophthalmidae","Reptilia",TRUE
"Atractus_pauciscutatus","Gymnophthalmidae","Reptilia",TRUE
"Atractus_poeppigi","Gymnophthalmidae","Reptilia",TRUE
"Atractus_potschi","Gymnophthalmidae","Reptilia",TRUE
"Atractus_punctiventris","Gymnophthalmidae","Reptilia",TRUE
"Atractus_resplendens","Gymnophthalmidae","Reptilia",TRUE
"Atractus_reticulatus","Gymnophthalmidae","Reptilia",TRUE
"Atractus_ronnie","Gymnophthalmidae","Reptilia",TRUE
"Atractus_roulei","Gymnophthalmidae","Reptilia",TRUE
"Atractus_sanctaemartae","Gymnophthalmidae","Reptilia",TRUE
"Atractus_sanguineus","Gymnophthalmidae","Reptilia",TRUE
"Atractus_schach","Gymnophthalmidae","Reptilia",TRUE
"Atractus_serranus","Gymnophthalmidae","Reptilia",TRUE
"Atractus_snethlageae","Gymnophthalmidae","Reptilia",TRUE
"Atractus_spinalis","Gymnophthalmidae","Reptilia",TRUE
"Atractus_steyermarki","Gymnophthalmidae","Reptilia",TRUE
"Atractus_surucucu","Gymnophthalmidae","Reptilia",TRUE
"Atractus_tamaensis","Gymnophthalmidae","Reptilia",TRUE
"Atractus_tamessari","Gymnophthalmidae","Reptilia",TRUE
"Atractus_thalesdelemai","Gymnophthalmidae","Reptilia",TRUE
"Atractus_titanicus","Gymnophthalmidae","Reptilia",TRUE
"Atractus_torquatus","Gymnophthalmidae","Reptilia",TRUE
"Atractus_touzeti","Gymnophthalmidae","Reptilia",TRUE
"Atractus_trihedrurus","Gymnophthalmidae","Reptilia",TRUE
"Atractus_trilineatus","Gymnophthalmidae","Reptilia",TRUE
"Atractus_trivittatus","Gymnophthalmidae","Reptilia",TRUE
"Atractus_turikensis","Gymnophthalmidae","Reptilia",TRUE
"Atractus_typhon","Gymnophthalmidae","Reptilia",TRUE
"Atractus_variegatus","Gymnophthalmidae","Reptilia",TRUE
"Atractus_ventrimaculatus","Gymnophthalmidae","Reptilia",TRUE
"Atractus_vertebralis","Gymnophthalmidae","Reptilia",TRUE
"Atractus_vertebrolineatus","Gymnophthalmidae","Reptilia",TRUE
"Atractus_wagleri","Gymnophthalmidae","Reptilia",TRUE
"Atractus_werneri","Gymnophthalmidae","Reptilia",TRUE
"Atractus_zebrinus","Gymnophthalmidae","Reptilia",TRUE
"Atractus_zidoki","Gymnophthalmidae","Reptilia",FALSE
"Atropoides_indomitus","Gymnophthalmidae","Reptilia",TRUE
"Atropoides_mexicanus","Helodermatidae","Reptilia",TRUE
"Atropoides_nummifer","Helodermatidae","Reptilia",TRUE
"Atropoides_occidus","Viperidae","Reptilia",FALSE
"Atropoides_olmec","Hoplocercidae","Reptilia",TRUE
"Atropoides_picadoi","Hoplocercidae","Reptilia",TRUE
"Aurivela_longicauda","Hoplocercidae","Reptilia",FALSE
"Aurivela_tergolaevigata","Hoplocercidae","Reptilia",FALSE
"Bachia_barbouri","Hoplocercidae","Reptilia",TRUE
